"Account","Flag","Check Number","Date","Payee","Category","Master Category","Sub Category","Memo","Outflow","Inflow","Cleared","Running Balance"
"Us Bank",,,08/13/2015,"Download from usbank.com. US BANK SAN FRANSAN FRANCISCCAUS1","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$80.00,$0.00,C,$2213.47
"Us Bank",,,08/13/2015,"Download from usbank.com. CAPITAL ONE","Pre-YNAB Debt:Venture Card","Pre-YNAB Debt","Venture Card",,$491.33,$0.00,C,$1722.14
"Us Bank",,,08/14/2015,"Download from usbank.com. SQWIGGLE INC","Income:Available this month","Income","Available this month",,$0.00,$1798.57,C,$3520.71
"Us Bank",,,08/14/2015,"Download from usbank.com. MODCLOTH INC","Income:Available this month","Income","Available this month",,$0.00,$1623.16,C,$5143.87
"Us Bank",,,08/14/2015,"Download from usbank.com. 7246","Debt:Eric's Credit Card","Debt","Eric's Credit Card",,$400.00,$0.00,C,$4743.87
"Us Bank",,,08/17/2015,"Download from usbank.com. PAYPAL","Monthly Bills:Web Stuff","Monthly Bills","Web Stuff",,$30.00,$0.00,C,$4713.87
"Us Bank",,,08/17/2015,"Download from usbank.com. VENMO           855-812-4430NY","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$87.00,$0.00,C,$4626.87
"Us Bank",,,08/17/2015,"Download from usbank.com. CAPITAL ONE","Pre-YNAB Debt:Venture Card","Pre-YNAB Debt","Venture Card",,$180.75,$0.00,C,$4446.12
"Us Bank",,,08/18/2015,"Download from usbank.com. AMAZON MKTPLACE AMZN.COM/BILWA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$73.80,$0.00,C,$4372.32
"Us Bank",,,08/18/2015,"Download from usbank.com. BETTERMENT","Savings Goals:Savings","Savings Goals","Savings",,$150.00,$0.00,C,$4222.32
"Us Bank",,,08/18/2015,"Download from usbank.com. CAPITAL ONE","Pre-YNAB Debt:Venture Card","Pre-YNAB Debt","Venture Card",,$288.96,$0.00,C,$3933.36
"Us Bank",,,08/20/2015,"Cash Deposit","Income:Available next month","Income","Available next month",,$0.00,$480.00,U,$4413.36
"Us Bank",,,08/20/2015,"Download from usbank.com. VENMO","Everyday Expenses:Misc","Everyday Expenses","Misc",,$0.00,$75.00,C,$4488.36
"Us Bank",,,08/20/2015,"Download from usbank.com. CAPITAL ONE","Pre-YNAB Debt:Venture Card","Pre-YNAB Debt","Venture Card",,$909.48,$0.00,C,$3578.88
"Us Bank",,,08/24/2015,"Download from usbank.com.","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$0.00,$6.95,C,$3585.83
"Us Bank",,,08/24/2015,"Download from usbank.com.","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$6.95,$0.00,C,$3578.88
"Us Bank",,,08/24/2015,"Download from usbank.com. PAYPAL","Monthly Bills:Web Stuff","Monthly Bills","Web Stuff",,$9.99,$0.00,C,$3568.89
"Us Bank",,,08/25/2015,"Download from usbank.com. VENMO","Everyday Expenses:Misc","Everyday Expenses","Misc",,$0.00,$362.44,C,$3931.33
"Us Bank",,,08/25/2015,"Download from usbank.com. VENMO","Everyday Expenses:Misc","Everyday Expenses","Misc",,$0.00,$37.00,C,$3968.33
"Us Bank",,,08/25/2015,"Download from usbank.com. 082415PLUSTERM3159 16TH ST    SAN FRANCISCCAUS1","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$2.50,$0.00,C,$3965.83
"Us Bank",,,08/25/2015,"Download from usbank.com. PEET'S #30202   SAN FRANCISCCA","Everyday Expenses:Coffee Shop","Everyday Expenses","Coffee Shop",,$4.35,$0.00,C,$3961.48
"Us Bank",,,08/25/2015,"Download from usbank.com. CHIPOTLE 1857   SAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$8.32,$0.00,C,$3953.16
"Us Bank",,,08/25/2015,"Download from usbank.com. 3159 16TH ST    SAN FRANCISCCAUS1","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$42.89,$0.00,C,$3910.27
"Us Bank",,,08/26/2015,"Download from usbank.com. VENMO","Everyday Expenses:Misc","Everyday Expenses","Misc",,$0.00,$91.00,C,$4001.27
"Us Bank",,,08/26/2015,"Download from usbank.com. BROWNIES HARDWARSAN FRANCISCCA","Everyday Expenses:Household Goods","Everyday Expenses","Household Goods",,$1.95,$0.00,C,$3999.32
"Us Bank",,,08/26/2015,"Download from usbank.com. CAPITAL ONE","Pre-YNAB Debt:Venture Card","Pre-YNAB Debt","Venture Card",,$952.38,$0.00,C,$3046.94
"Us Bank",,,08/27/2015,"Download from usbank.com. PAYPAL","Everyday Expenses:Misc","Everyday Expenses","Misc",,$0.00,$68.00,C,$3114.94
"Us Bank",,,08/27/2015,"Download from usbank.com. BART-CLIPPER POWSAN FRANCISCCA","Everyday Expenses:Transportation","Everyday Expenses","Transportation",,$20.00,$0.00,C,$3094.94
"Us Bank",,,08/28/2015,"Download from usbank.com. MODCLOTH INC","Income:Available this month","Income","Available this month",,$0.00,$1518.05,C,$4612.99
"Us Bank",,,08/28/2015,"Download from usbank.com. 082815PLUSTERM816 P ST        LINCOLN     NEUS1","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$2.50,$0.00,C,$4610.49
"Us Bank",,,08/28/2015,"Download from usbank.com. 816 P ST        LINCOLN     NEUS1","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$81.00,$0.00,C,$4529.49
"Us Bank",,,08/31/2015,"Download from usbank.com. SQWIGGLE INC","Income:Available this month","Income","Available this month",,$0.00,$1798.57,C,$6328.06
"Us Bank",,,09/01/2015,"Download from usbank.com. APL* ITUNES.COM/866-712-7753CA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$3.99,$0.00,C,$6324.07
"Us Bank",,,09/01/2015,"Download from usbank.com. CAPITAL ONE","Pre-YNAB Debt:Venture Card","Pre-YNAB Debt","Venture Card",,$1346.01,$0.00,C,$4978.06
"Us Bank",,,09/02/2015,"Download from usbank.com. BETTERMENT","Savings Goals:Savings","Savings Goals","Savings",,$150.00,$0.00,C,$4828.06
"Us Bank",,,09/02/2015,"Download from usbank.com. Mosser Companies","Monthly Bills:Rent","Monthly Bills","Rent",,$1612.53,$0.00,C,$3215.53
"Us Bank",,,09/08/2015,"Download from usbank.com. VENMO","Everyday Expenses:Misc","Everyday Expenses","Misc",,$7.00,$0.00,C,$3208.53
"Us Bank",,,09/10/2015,"Download from usbank.com. VENMO","Everyday Expenses:Misc","Everyday Expenses","Misc",,$0.00,$262.52,C,$3471.05
"Us Bank",,,09/11/2015,"Download from usbank.com. MODCLOTH INC","Income:Available this month","Income","Available this month",,$0.00,$1518.05,C,$4989.10
"Us Bank",,,09/11/2015,"Download from usbank.com. 7246","Debt:Eric's Credit Card","Debt","Eric's Credit Card",,$200.00,$0.00,C,$4789.10
"Us Bank",,,09/14/2015,"Download from usbank.com. VENMO","Everyday Expenses:Misc","Everyday Expenses","Misc",,$0.63,$0.00,C,$4788.47
"Us Bank",,,09/14/2015,"Download from usbank.com. VENMO","Everyday Expenses:Misc","Everyday Expenses","Misc",,$18.08,$0.00,C,$4770.39
"Us Bank",,,09/14/2015,"Download from usbank.com. PGANDE","Monthly Bills:Utilities","Monthly Bills","Utilities",,$53.20,$0.00,C,$4717.19
"Us Bank",,,09/14/2015,"Download from usbank.com. VENMO","Everyday Expenses:Misc","Everyday Expenses","Misc",,$58.26,$0.00,C,$4658.93
"Us Bank",,,09/14/2015,"Download from usbank.com. CAPITAL ONE","Pre-YNAB Debt:Venture Card","Pre-YNAB Debt","Venture Card",,$2349.10,$0.00,C,$2309.83
"Us Bank",,,09/15/2015,"Download from usbank.com. SQWIGGLE INC","Income:Available this month","Income","Available this month",,$0.00,$1798.57,C,$4108.40
"Us Bank",,,09/16/2015,"Download from usbank.com. AIRBNB PAYMENTS","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$0.00,$0.02,C,$4108.42
"Us Bank",,,09/16/2015,"Download from usbank.com. BETTERMENT","Savings Goals:Savings","Savings Goals","Savings",,$150.00,$0.00,C,$3958.42
"Us Bank",,,09/16/2015,"Download from usbank.com. CAPITAL ONE","Pre-YNAB Debt:Venture Card","Pre-YNAB Debt","Venture Card",,$493.22,$0.00,C,$3465.20
"Us Bank",,,09/17/2015,"Download from usbank.com. PLANET FIT","Everyday Expenses:Health & Fitness","Everyday Expenses","Health & Fitness",,$19.99,$0.00,C,$3445.21
"Us Bank",,,09/18/2015,"Download from usbank.com. APL* ITUNES.COM/866-712-7753CA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$4.99,$0.00,C,$3440.22
"Us Bank",,,09/18/2015,"Download from usbank.com. VENMO","Everyday Expenses:Misc","Everyday Expenses","Misc",,$12.93,$0.00,C,$3427.29
"Us Bank",,,09/21/2015,"Download from usbank.com.","Income:Available this month","Income","Available this month",,$0.00,$402.36,C,$3829.65
"Us Bank",,,09/21/2015,"Download from usbank.com. BETTERMENT","Savings Goals:Savings","Savings Goals","Savings",,$500.00,$0.00,C,$3329.65
"Us Bank",,,09/22/2015,"Download from usbank.com. AIRBNB PAYMENTS","Income:Available this month","Income","Available this month",,$0.00,$291.00,C,$3620.65
"Us Bank",,,09/22/2015,"Download from usbank.com. BETTERMENT","Savings Goals:Savings","Savings Goals","Savings",,$202.36,$0.00,C,$3418.29
"Us Bank",,,09/22/2015,"Download from usbank.com. CAPITAL ONE","Pre-YNAB Debt:Venture Card","Pre-YNAB Debt","Venture Card",,$705.11,$0.00,C,$2713.18
"Us Bank",,,09/22/2015,"Download from usbank.com. FRANCHISE TAX BO","Debt:Fucking Taxes","Debt","Fucking Taxes",,$986.57,$0.00,C,$1726.61
"Us Bank",,,09/23/2015,"Download from usbank.com. PAYPAL","Income:Available this month","Income","Available this month",,$0.00,$66.89,C,$1793.50
"Us Bank",,,09/23/2015,"Download from usbank.com. PAYPAL","Income:Available this month","Income","Available this month",,$0.00,$40.00,C,$1833.50
"Us Bank",,,09/23/2015,"Download from usbank.com.","Income:Available this month","Income","Available this month",,$0.00,$6.95,C,$1840.45
"Us Bank",,,09/23/2015,"Download from usbank.com. PAYPAL","Everyday Expenses:Misc","Everyday Expenses","Misc",,$5.00,$0.00,C,$1835.45
"Us Bank",,,09/23/2015,"Download from usbank.com.","Income:Available this month","Income","Available this month",,$6.95,$0.00,C,$1828.50
"Us Bank",,,09/23/2015,"Download from usbank.com. PAYPAL","Monthly Bills:Web Stuff","Monthly Bills","Web Stuff",,$9.99,$0.00,C,$1818.51
"Us Bank",,,09/24/2015,"Download from usbank.com. PAYPAL","Everyday Expenses:Misc","Everyday Expenses","Misc",,$60.00,$0.00,C,$1758.51
"Us Bank",,,09/25/2015,"Download from usbank.com. MODCLOTH INC","Income:Available this month","Income","Available this month",,$0.00,$1684.31,C,$3442.82
"Us Bank",,,09/25/2015,"Download from usbank.com. FIVERR.COM","Everyday Expenses:Misc","Everyday Expenses","Misc",,$5.50,$0.00,C,$3437.32
"Us Bank",,,09/25/2015,"Download from usbank.com. VENMO","Savings Goals:Vacation & Travel","Savings Goals","Vacation & Travel",,$57.96,$0.00,C,$3379.36
"Us Bank",,,09/25/2015,"Download from usbank.com. US BANK SAN FRANSAN FRANCISCCAUS1","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$100.00,$0.00,C,$3279.36
"Us Bank",,,09/25/2015,"Download from usbank.com. PAYPAL","Everyday Expenses:Misc","Everyday Expenses","Misc",,$108.00,$0.00,C,$3171.36
"Us Bank",,,09/25/2015,"Download from usbank.com. CAPITAL ONE","Pre-YNAB Debt:Venture Card","Pre-YNAB Debt","Venture Card",,$267.50,$0.00,C,$2903.86
"Us Bank",,,09/28/2015,"Download from usbank.com. 7246","Debt:Eric's Credit Card","Debt","Eric's Credit Card",,$500.00,$0.00,C,$2403.86
"Us Bank",,,09/29/2015,"Download from usbank.com. AMAZON DIG660329","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$0.00,$0.57,C,$2404.43
"Us Bank",,,09/29/2015,"Download from usbank.com. CAPITAL ONE","Pre-YNAB Debt:Venture Card","Pre-YNAB Debt","Venture Card",,$439.72,$0.00,C,$1964.71
"Us Bank",,,09/30/2015,"Download from usbank.com. SQWIGGLE INC","Income:Available this month","Income","Available this month",,$0.00,$1798.57,C,$3763.28
"Us Bank",,,10/01/2015,"Download from usbank.com. PLANET FIT","Everyday Expenses:Health & Fitness","Everyday Expenses","Health & Fitness",,$39.00,$0.00,C,$3724.28
"Us Bank",,,10/01/2015,"Download from usbank.com. CAPITAL ONE","Pre-YNAB Debt:Venture Card","Pre-YNAB Debt","Venture Card",,$521.13,$0.00,C,$3203.15
"Us Bank",,,10/02/2015,"Download from usbank.com. PAYPAL","Everyday Expenses:Misc","Everyday Expenses","Misc",,$8.72,$0.00,C,$3194.43
"Us Bank",,,10/02/2015,"Download from usbank.com. BETTERMENT","Savings Goals:Savings","Savings Goals","Savings",,$50.00,$0.00,C,$3144.43
"Us Bank",,,10/02/2015,"Download from usbank.com. BETTERMENT","Savings Goals:Savings","Savings Goals","Savings",,$100.00,$0.00,C,$3044.43
"Us Bank",,,10/02/2015,"Download from usbank.com. Mosser Companies","Monthly Bills:Rent","Monthly Bills","Rent",,$1612.53,$0.00,C,$1431.90
"Us Bank",,,10/05/2015,"Download from usbank.com. GOOGLE*ADWS","Monthly Bills:Web Stuff","Monthly Bills","Web Stuff",,$0.38,$0.00,C,$1431.52
"Us Bank",,,10/05/2015,"Download from usbank.com. LYFT   *RIDE SUN8552800278  CA","Everyday Expenses:Transportation","Everyday Expenses","Transportation",,$24.72,$0.00,C,$1406.80
"Us Bank",,,10/05/2015,"Download from usbank.com. PAYPAL","Monthly Bills:Web Stuff","Monthly Bills","Web Stuff",,$50.39,$0.00,C,$1356.41
"Us Bank",,,10/07/2015,"Download from usbank.com. VENMO","Income:Available this month","Income","Available this month",,$0.00,$14.00,C,$1370.41
"Us Bank",,,10/08/2015,"Download from usbank.com. CAPITAL ONE","Pre-YNAB Debt:Venture Card","Pre-YNAB Debt","Venture Card",,$500.00,$0.00,C,$870.41
"Us Bank",,,10/09/2015,"Download from usbank.com. MODCLOTH INC","Income:Available this month","Income","Available this month",,$0.00,$1684.30,U,$2554.71
"Us Bank",,,10/13/2015,"Download from usbank.com. VENMO-0","Income:Available this month","Income","Available this month",,$0.00,$181.63,C,$2736.34
"Us Bank",,,10/13/2015,"Download from usbank.com. VENMO-0","Income:Available this month","Income","Available this month",,$0.00,$62.49,C,$2798.83
"Us Bank",,,10/13/2015,"Download from usbank.com. SANTA CRUZ PAY Bwww.parkmobiCA","Everyday Expenses:Transportation","Everyday Expenses","Transportation",,$3.40,$0.00,C,$2795.43
"Us Bank",,,10/13/2015,"Download from usbank.com. SANTA CRUZ PAY Bwww.parkmobiCA","Everyday Expenses:Transportation","Everyday Expenses","Transportation",,$5.35,$0.00,C,$2790.08
"Us Bank",,,10/13/2015,"Download from usbank.com. 7246","Debt:Eric's Credit Card","Debt","Eric's Credit Card",,$500.00,$0.00,C,$2290.08
"Us Bank",,,10/13/2015,"Download from usbank.com. CAPITAL ONE","Pre-YNAB Debt:Venture Card","Pre-YNAB Debt","Venture Card",,$568.43,$0.00,C,$1721.65
"Us Bank",,,10/14/2015,"Download from usbank.com. CAPITAL ONE","Pre-YNAB Debt:Venture Card","Pre-YNAB Debt","Venture Card",,$396.66,$0.00,C,$1324.99
"Us Bank",,,10/15/2015,"Download from usbank.com. SQWIGGLE INC","Income:Available this month","Income","Available this month",,$0.00,$1798.57,U,$3123.56
"Us Bank",,,10/15/2015,"Electronic Deposit Paypal","Savings Goals:Savings","Savings Goals","Savings",,$0.00,$338.58,U,$3462.14
"Us Bank",,,10/16/2015,"Download from usbank.com. BETTERMENT SEC","Savings Goals:Savings","Savings Goals","Savings",,$50.00,$0.00,C,$3412.14
"Us Bank",,,10/16/2015,"Download from usbank.com. BETTERMENT SEC","Savings Goals:Savings","Savings Goals","Savings",,$100.00,$0.00,C,$3312.14
"Us Bank",,,10/16/2015,"Download from usbank.com. BETTERMENT SEC","Savings Goals:Savings","Savings Goals","Savings",,$338.58,$0.00,C,$2973.56
"Us Bank",,,10/19/2015,"Electronic Deposit Paypal","Income:Available this month","Income","Available this month","camera sale",$0.00,$1688.26,C,$4661.82
"Us Bank",,,10/19/2015,"Download from usbank.com. WALGREENS 1300 BSAN FRANCISCCA---- You Requested $20.00 in Cash Back","Everyday Expenses:Household Goods","Everyday Expenses","Household Goods",,$23.25,$0.00,C,$4638.57
"Us Bank",,,10/19/2015,"Download from usbank.com. VENMO-2","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$120.00,$0.00,C,$4518.57
"Us Bank",,,10/19/2015,"Internet Banking Payment To Credit Card 7246","Debt:Eric's Credit Card","Debt","Eric's Credit Card",,$1456.67,$0.00,C,$3061.90
"Us Bank",,,10/20/2015,"Download from usbank.com. VENMO-0","Income:Available this month","Income","Available this month",,$0.00,$20.00,C,$3081.90
"Us Bank",,,10/21/2015,"Download from usbank.com. CAPITAL ONE","Pre-YNAB Debt:Venture Card","Pre-YNAB Debt","Venture Card",,$1006.52,$0.00,U,$2075.38
"Us Bank",,,10/22/2015,"Download from usbank.com. PAYPAL","Income:Available this month","Income","Available this month",,$0.00,$46.75,C,$2122.13
"Us Bank",,,10/22/2015,"Download from usbank.com. PROSPER MARKETPL","Everyday Expenses:Misc","Everyday Expenses","Misc",,$117.51,$0.00,C,$2004.62
"Us Bank",,,10/23/2015,"Download from usbank.com. MODCLOTH INC","Income:Available this month","Income","Available this month",,$0.00,$1684.31,C,$3688.93
"Us Bank",,,10/23/2015,"Download from usbank.com.","Income:Available this month","Income","Available this month",,$0.00,$6.95,C,$3695.88
"Us Bank",,,10/23/2015,"Download from usbank.com.","Income:Available this month","Income","Available this month",,$6.95,$0.00,C,$3688.93
"Us Bank",,,10/23/2015,"Download from usbank.com. PAYPAL","Monthly Bills:Web Stuff","Monthly Bills","Web Stuff",,$9.99,$0.00,C,$3678.94
"Us Bank",,,10/23/2015,"Download from usbank.com. SUPER DUPER KEARSAN FRANCISCCA","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$13.42,$0.00,C,$3665.52
"Us Bank",,,10/23/2015,"Download from usbank.com. CHASE",,,,,$36.49,$0.00,C,$3629.03
"Us Bank",,,10/26/2015,"Download from usbank.com. BART-CLIPPER CIVSAN FRANCISCCA","Everyday Expenses:Transportation","Everyday Expenses","Transportation",,$5.50,$0.00,C,$3623.53
"Us Bank",,,10/26/2015,"Download from usbank.com. BETTERMENT SEC","Savings Goals:Savings","Savings Goals","Savings",,$500.00,$0.00,C,$3123.53
"Us Bank",,,10/26/2015,"Download from usbank.com. CAPITAL ONE","Pre-YNAB Debt:Venture Card","Pre-YNAB Debt","Venture Card",,$568.43,$0.00,C,$2555.10
"Us Bank",,,10/28/2015,"Download from usbank.com.","Income:Available this month","Income","Available this month",,$0.00,$375.00,C,$2930.10
"Us Bank",,,10/28/2015,"Download from usbank.com. VENMO-0","Income:Available this month","Income","Available this month",,$0.00,$114.35,C,$3044.45
"Us Bank",,,10/28/2015,"Download from usbank.com. Banana Visa","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$113.89,$0.00,C,$2930.56
"Us Bank",,,10/28/2015,"Download from usbank.com. CAPITAL ONE","Pre-YNAB Debt:Venture Card","Pre-YNAB Debt","Venture Card",,$418.29,$0.00,C,$2512.27
"Us Bank",,,10/29/2015,"Download from usbank.com. BETTERMENT SEC","Savings Goals:Savings","Savings Goals","Savings",,$375.00,$0.00,C,$2137.27
"Us Bank",,,10/30/2015,"Download from usbank.com. SQWIGGLE INC","Income:Available this month","Income","Available this month",,$0.00,$1798.57,C,$3935.84
"Us Bank",,,10/30/2015,"Download from usbank.com. PROSPER MARKETPL","Everyday Expenses:Misc","Everyday Expenses","Misc",,$0.00,$137.78,C,$4073.62
"Us Bank",,,10/30/2015,"Download from usbank.com. BART-CLIPPER CIVSAN FRANCISCCA","Everyday Expenses:Transportation","Everyday Expenses","Transportation",,$7.65,$0.00,C,$4065.97
"Us Bank",,,10/30/2015,"Download from usbank.com. BART-CLIPPER CIVSAN FRANCISCCA","Everyday Expenses:Transportation","Everyday Expenses","Transportation",,$8.65,$0.00,C,$4057.32
"Us Bank",,,11/02/2015,"Download from usbank.com. AMAZON DIG669632","Everyday Expenses:Spending Money","Everyday Expenses","Spending Money",,$0.00,$0.57,C,$4057.89
"Us Bank",,,11/02/2015,"Download from usbank.com. PAYPAL","Income:Available this month","Income","Available this month",,$2.35,$0.00,C,$4055.54
"Us Bank",,,11/02/2015,"Download from usbank.com. CAPITAL ONE","Pre-YNAB Debt:Venture Card","Pre-YNAB Debt","Venture Card",,$469.12,$0.00,C,$3586.42
"Us Bank",,,11/02/2015,"Download from usbank.com. BETTERMENT SEC","Savings Goals:Savings","Savings Goals","Savings",,$1000.00,$0.00,C,$2586.42
"Us Bank",,,11/03/2015,"Download from usbank.com. GOOGLE*ADWS","Monthly Bills:Web Stuff","Monthly Bills","Web Stuff",,$8.74,$0.00,C,$2577.68
